head_UMLS_CUI	relation	tail_UMLS_CUI
C0026936	NDFRT	C3887742
C0040259	NDFRT	C0776469
C0040136	NDFRT	C3163168
C0007947	NDFRT	C0689633
C0037278	NDFRT	C0980746
C0021368	NDFRT	C2917471
C0013404	NDFRT	C0066814
C0011581	NDFRT	C0980858
C0016167	NDFRT	C0979038
C2700670	NDFRT	C0238111
C0042109	NDFRT	C1509275
C0011615	NDFRT	C3652002
C0003811	NDFRT	C1815877
C0011854	NDFRT	C1532971
C0079773	NDFRT	C1383469
C0042510	NDFRT	C0773084
C0033700	NDFRT	C0975435
C0007785	NDFRT	C0977415
C0975418	NDFRT	C0014836
C0036983	NDFRT	C4306829
C0035460	NDFRT	C2343236
C1591652	NDFRT	C0022729
C0042510	NDFRT	C2366225
C0026636	NDFRT	C1573230
C0042850	NDFRT	C0979266
C0024141	NDFRT	C0976138
C0019655	NDFRT	C0688877
C0041408	NDFRT	C1612428
C0020625	NDFRT	C1572692
C0920350	NDFRT	C2747354
C0032019	NDFRT	C0795388
C0004096	NDFRT	C2682360
C0028356	NDFRT	C0020619
C0977581	NDFRT	C0016509
C0040592	NDFRT	C0708688
C0011615	NDFRT	C0978973
C0011991	NDFRT	C1577428
C1572357	NDFRT	C0020676
C0034530	NDFRT	C0780878
C0007785	NDFRT	C3888231
C0009324	NDFRT	C1319624
C0003492	NDFRT	C0981244
C0031154	NDFRT	C0975380
C0021368	NDFRT	C0975542
C0022729	NDFRT	C0981333
C0006277	NDFRT	C0709737
C0976941	NDFRT	C0003811
C0028754	NDFRT	C0689950
C0039240	NDFRT	C0979489
C0013295	NDFRT	C0688332
C0015456	NDFRT	C0978075
C0038160	NDFRT	C0979350
C0021368	NDFRT	C0690124
C0032787	NDFRT	C0980951
C0011175	NDFRT	C4282050
C0011860	NDFRT	C0694210
C0033975	NDFRT	C0692173
C1572403	NDFRT	C0546884
C0030193	NDFRT	C0974892
C0006118	NDFRT	C2938847
C0020542	NDFRT	C3667596
C0011848	NDFRT	C0279172
C0028715	NDFRT	C4542098
C0036271	NDFRT	C0981472
C0020179	NDFRT	C0690022
C3153488	NDFRT	C0009766
C0004623	NDFRT	C0978999
C0013404	NDFRT	C2609583
C0018482	NDFRT	C0776371
C0025323	NDFRT	C0976747
C3714509	NDFRT	C3474491
C0015456	NDFRT	C0977605
C2946957	NDFRT	C0004626
C0023418	NDFRT	C0688489
C0151636	NDFRT	C0690137
C0018802	NDFRT	C0087093
C0011615	NDFRT	C4271871
C0001144	NDFRT	C1815657
C0001144	NDFRT	C0979230
C0042029	NDFRT	C0981333
C0014859	NDFRT	C4224888
C3194954	NDFRT	C0033578
C0040136	NDFRT	C2730032
C1956346	NDFRT	C0980170
C0543210	NDFRT	C0002438
C0030297	NDFRT	C3265225
C0775767	NDFRT	C0017612
C0018802	NDFRT	C2720040
C4224889	NDFRT	C0029463
C0428977	NDFRT	C0282151
C0975376	NDFRT	C0022729
C0236964	NDFRT	C0008286
C0011581	NDFRT	C0977007
C0042974	NDFRT	C0974449
C0036341	NDFRT	C2684250
C0024141	NDFRT	C1608306
C0005586	NDFRT	C3834525
C0017636	NDFRT	C0991749
C0004096	NDFRT	C0980502
C0013604	NDFRT	C0689132
C0689175	NDFRT	C0030201
C0775072	NDFRT	C0151740
C0085426	NDFRT	C4082838
C0018482	NDFRT	C0055015
C0687904	NDFRT	C0005716
C0976921	NDFRT	C0042109
C0030193	NDFRT	C0689188
C0012306	NDFRT	C0010200
C0035435	NDFRT	C0977632
C0162526	NDFRT	C0973825
C0020179	NDFRT	C3535700
C0035243	NDFRT	C1965878
C0004626	NDFRT	C0379881
C0040336	NDFRT	C2316502
C0149778	NDFRT	C0981356
C0038013	NDFRT	C2702461
C0042487	NDFRT	C0977415
C0029408	NDFRT	C0688837
C0017181	NDFRT	C0974193
C0023473	NDFRT	C0020789
C0086024	NDFRT	C0002892
C0004238	NDFRT	C4317196
C0026948	NDFRT	C0977858
C0018794	NDFRT	C4541692
C0030297	NDFRT	C4082216
C0032964	NDFRT	C0976902
C0687831	NDFRT	C0003962
C0042974	NDFRT	C0011701
C0978074	NDFRT	C0079584
C0005586	NDFRT	C0590815
C0525046	NDFRT	C3885614
C0015456	NDFRT	C2963143
C0042029	NDFRT	C0688576
C0038166	NDFRT	C0017440
C0029878	NDFRT	C0774086
C0014836	NDFRT	C0028365
C0036271	NDFRT	C0980087
C0024473	NDFRT	C0785508
C0033740	NDFRT	C0014809
C0001175	NDFRT	C1563281
C0020437	NDFRT	C1814982
C0023418	NDFRT	C4048595
C0428977	NDFRT	C3205627
C0001144	NDFRT	C0982863
C0978760	NDFRT	C0010692
C0042487	NDFRT	C3888231
C0700548	NDFRT	C0042514
C0085437	NDFRT	C0979164
C0011884	NDFRT	C3248024
C0040262	NDFRT	C0775034
C0525046	NDFRT	C1178566
C0026603	NDFRT	C2962205
C0039590	NDFRT	C0975681
C0002962	NDFRT	C0979014
C0008149	NDFRT	C0979236
C0724656	NDFRT	C0010346
C0036341	NDFRT	C0981185
C0018802	NDFRT	C0976383
C0042109	NDFRT	C0975598
C0021603	NDFRT	C0980651
C0977147	NDFRT	C0011633
C0036690	NDFRT	C0978881
C0030807	NDFRT	C0600901
C0008149	NDFRT	C1995205
C0705898	NDFRT	C0006444
C0006277	NDFRT	C0977306
C0162627	NDFRT	C0974725
C1875889	NDFRT	C0033626
C0039590	NDFRT	C4224888
C0020437	NDFRT	C0779140
C0009806	NDFRT	C0773084
C0031762	NDFRT	C0020336
C0002986	NDFRT	C1271609
C0689837	NDFRT	C0036117
C1527298	NDFRT	C0974999
C0009213	NDFRT	C0035579
C0004623	NDFRT	C2917386
C0035457	NDFRT	C0057605
C0025323	NDFRT	C0689174
C0020443	NDFRT	C2723528
C0019693	NDFRT	C0980359
C0040038	NDFRT	C0731971
C0026821	NDFRT	C1829028
C0027404	NDFRT	C1509993
C0979235	NDFRT	C0039128
C0034067	NDFRT	C0690477
C0977744	NDFRT	C0006444
C0017605	NDFRT	C0689518
C0002726	NDFRT	C0779901
C0030193	NDFRT	C4049037
C0242350	NDFRT	C4082712
C2700665	NDFRT	C0525045
C0020443	NDFRT	C3152805
C0033700	NDFRT	C0007546
C0020452	NDFRT	C0978900
C1588700	NDFRT	C0006845
C0029882	NDFRT	C0038675
C0040259	NDFRT	C0771847
C0689187	NDFRT	C0030319
C0006444	NDFRT	C2683203
C0006849	NDFRT	C0688878
C1269683	NDFRT	C3663538
C0002994	NDFRT	C0688453
C0033975	NDFRT	C0980670
C0014742	NDFRT	C0975946
C1697765	NDFRT	C0011881
C0001206	NDFRT	C1329013
C0039240	NDFRT	C0700442
C0002395	NDFRT	C1329137
C0033740	NDFRT	C1533704
C0006277	NDFRT	C1995199
C0010200	NDFRT	C0521946
C0030807	NDFRT	C0979683
C0036341	NDFRT	C0981499
C4048565	NDFRT	C0024121
C2955381	NDFRT	C0042109
C0018802	NDFRT	C0687940
C0014547	NDFRT	C0936051
C0032227	NDFRT	C0688686
C0010346	NDFRT	C3668795
C0035235	NDFRT	C0977142
C0015404	NDFRT	C1761636
C0975409	NDFRT	C0004626
C3667437	NDFRT	C0043251
C0005697	NDFRT	C0774430
C0920350	NDFRT	C0982906
C0004623	NDFRT	C0975435
C0026936	NDFRT	C0980545
C0021368	NDFRT	C0784786
C0980813	NDFRT	C0030807
C0021368	NDFRT	C0689204
C0006277	NDFRT	C0245519
C0011608	NDFRT	C0693523
C0004623	NDFRT	C0978884
C0004623	NDFRT	C0027444
C0014549	NDFRT	C0690132
C0268483	NDFRT	C0974587
C0030319	NDFRT	C0790307
C0028326	NDFRT	C0939176
C0010072	NDFRT	C3163570
C0014544	NDFRT	C0037567
C4281923	NDFRT	C0024141
C0029458	NDFRT	C0688786
C2239176	NDFRT	C0593975
C0020538	NDFRT	C0974838
C1608287	NDFRT	C0015404
C0978409	NDFRT	C0037274
C4082558	NDFRT	C0035404
C0242698	NDFRT	C0975227
C0032897	NDFRT	C4048569
C0040156	NDFRT	C1365801
C0001206	NDFRT	C1968407
C0975425	NDFRT	C0085437
C0014547	NDFRT	C0981371
C0023473	NDFRT	C4048805
C0011581	NDFRT	C3254924
C0013221	NDFRT	C1968016
C0025322	NDFRT	C1615628
C0149721	NDFRT	C4048356
C0004096	NDFRT	C0980578
C0018790	NDFRT	C2343845
C0040038	NDFRT	C0977444
C4082624	NDFRT	C0085394
C0014175	NDFRT	C1169120
C0016509	NDFRT	C0063079
C0011334	NDFRT	C0980257
C0162526	NDFRT	C0688461
C0524909	NDFRT	C1589847
C0001623	NDFRT	C0980809
C0304520	NDFRT	C0007166
C0004352	NDFRT	C0980962
C1263846	NDFRT	C0978582
C0004238	NDFRT	C0981791
C0013221	NDFRT	C0788614
C0020445	NDFRT	C0974968
C0780752	NDFRT	C0033578
C0014549	NDFRT	C2698764
C0018802	NDFRT	C0980731
C0033626	NDFRT	C0994761
C0006434	NDFRT	C0060245
C0980542	NDFRT	C0029291
C0036690	NDFRT	C0981571
C0691423	NDFRT	C0032964
C0008149	NDFRT	C0980888
C1329185	NDFRT	C0014852
C0007552	NDFRT	C0005943
C0428977	NDFRT	C0976662
C0035457	NDFRT	C0710403
C0032787	NDFRT	C4082779
C0018567	NDFRT	C0981482
C0079487	NDFRT	C0974996
C0020517	NDFRT	C2911924
C0149778	NDFRT	C0975442
C0026918	NDFRT	C0688829
C0006846	NDFRT	C0028741
C0006266	NDFRT	C0073992
C0025322	NDFRT	C3504926
C0031154	NDFRT	C0066005
C0286650	NDFRT	C0020476
C0002871	NDFRT	C0978895
C0011882	NDFRT	C0379135
C0030193	NDFRT	C0982052
C0011615	NDFRT	C1595253
C1263846	NDFRT	C4083431
C0038941	NDFRT	C0979712
C0032285	NDFRT	C2722633
C0004239	NDFRT	C0700548
C0162526	NDFRT	C0688874
C0008497	NDFRT	C0937761
C0042963	NDFRT	C0976409
C0001883	NDFRT	C1877734
C0072869	NDFRT	C0003811
C0014742	NDFRT	C0690622
C0689861	NDFRT	C0038160
C0852077	NDFRT	C0980781
C0035457	NDFRT	C0687960
C0085426	NDFRT	C0785060
C0979931	NDFRT	C0003811
C4083192	NDFRT	C0023467
C0149778	NDFRT	C0977112
C0020456	NDFRT	C2242122
C0042487	NDFRT	C3872142
C0015456	NDFRT	C1161464
C4083326	NDFRT	C0018081
C1724063	NDFRT	C0005138
C0040156	NDFRT	C2747348
C0034067	NDFRT	C0980601
C0038358	NDFRT	C0978299
C0026936	NDFRT	C1168668
C0027497	NDFRT	C2349941
C0020517	NDFRT	C2741657
C0085215	NDFRT	C0976745
C0020540	NDFRT	C0688568
C0027022	NDFRT	C0692818
C1269683	NDFRT	C3663526
C0006266	NDFRT	C1696556
C0018802	NDFRT	C0354261
C0774349	NDFRT	C0007787
C0085166	NDFRT	C1814279
C0034065	NDFRT	C0936199
C0014121	NDFRT	C0700443
C0393593	NDFRT	C0002403
C0005747	NDFRT	C1877609
C0024305	NDFRT	C4048718
C0009088	NDFRT	C0982892
C1263846	NDFRT	C0980963
C0005686	NDFRT	C0032535
C0162627	NDFRT	C0772313
C0021368	NDFRT	C0700546
C0036974	NDFRT	C1141019
C0026821	NDFRT	C0979938
C0030201	NDFRT	C0689141
C4018432	NDFRT	C0035854
C0152101	NDFRT	C0002335
C1344517	NDFRT	C0018482
C0004096	NDFRT	C0976486
C0006846	NDFRT	C0693164
C0009806	NDFRT	C0981569
C0980187	NDFRT	C0020461
C4048577	NDFRT	C0019360
C0525045	NDFRT	C0355708
C0008677	NDFRT	C1813289
C0018133	NDFRT	C0784787
C0029456	NDFRT	C1581187
C0006625	NDFRT	C1964730
C0038160	NDFRT	C0776210
C0007785	NDFRT	C4255057
C0009324	NDFRT	C0775263
C0982822	NDFRT	C0006057
C0021390	NDFRT	C1168655
C0027404	NDFRT	C1328988
C0020517	NDFRT	C0244994
C0773473	NDFRT	C0036474
C1956346	NDFRT	C0977004
C0003469	NDFRT	C0976377
C0037383	NDFRT	C2980124
C0018790	NDFRT	C0689266
C0772200	NDFRT	C0014547
C1263846	NDFRT	C4551847
C0037278	NDFRT	C2724889
C0020456	NDFRT	C0937395
C0688766	NDFRT	C0041976
C0029456	NDFRT	C0980270
C0978619	NDFRT	C0033740
C0149778	NDFRT	C0975406
C0018995	NDFRT	C0773656
C0700476	NDFRT	C0033578
C0040136	NDFRT	C0981538
C0023443	NDFRT	C0977846
C0782047	NDFRT	C0011848
C0976824	NDFRT	C0030186
C0981050	NDFRT	C0042842
C0687904	NDFRT	C0006846
C0022602	NDFRT	C1134467
C0026769	NDFRT	C0980817
C0009806	NDFRT	C3857236
C0242172	NDFRT	C0007560
C0029443	NDFRT	C0978881
C0035793	NDFRT	C1735418
C0002965	NDFRT	C3495672
C0016509	NDFRT	C0016374
C0030297	NDFRT	C1693644
C4048993	NDFRT	C0162565
C0040136	NDFRT	C0775251
C0020456	NDFRT	C3888224
C0035435	NDFRT	C0010137
C0016509	NDFRT	C4081344
C0038160	NDFRT	C0978535
C0011175	NDFRT	C4282244
C0085159	NDFRT	C4080955
C0007684	NDFRT	C1572491
C0013336	NDFRT	C0980320
C0022729	NDFRT	C0978631
C0018099	NDFRT	C0774351
C0018482	NDFRT	C0687967
C0039240	NDFRT	C0688605
C0038814	NDFRT	C4317493
C0008497	NDFRT	C3847978
C0011603	NDFRT	C0976841
C0691950	NDFRT	C0037299
C0033405	NDFRT	C0009766
C1177547	NDFRT	C0079487
C1873633	NDFRT	C0556346
C0018834	NDFRT	C0974202
C0034885	NDFRT	C0356878
C0013390	NDFRT	C0978907
C0029882	NDFRT	C0700527
C0024535	NDFRT	C0282331
C0149778	NDFRT	C0776224
C0023219	NDFRT	C0778012
C0029458	NDFRT	C0976747
C0085215	NDFRT	C0014939
C0015456	NDFRT	C0008992
C0004626	NDFRT	C3887869
C0688318	NDFRT	C0013604
C0001175	NDFRT	C1813511
C0018081	NDFRT	C0007562
C0042109	NDFRT	C0614088
C0690424	NDFRT	C3495559
C0027430	NDFRT	C1608306
C0004623	NDFRT	C3833221
C0040425	NDFRT	C1509430
C0042029	NDFRT	C0978631
C2713074	NDFRT	C0020626
C0038358	NDFRT	C0128170
C0027497	NDFRT	C0979800
C0525046	NDFRT	C0980683
C0038395	NDFRT	C0052585
C0010200	NDFRT	C0594395
C0013604	NDFRT	C4048557
C0011616	NDFRT	C0689117
C0038587	NDFRT	C3495649
C1263846	NDFRT	C1572050
C0020461	NDFRT	C0691267
C0038160	NDFRT	C0976713
C0019693	NDFRT	C4293389
C0020456	NDFRT	C0770230
C0038160	NDFRT	C0688768
C0020517	NDFRT	C0981959
C0036690	NDFRT	C0975427
C0039240	NDFRT	C0772611
C0010037	NDFRT	C0982876
C0038436	NDFRT	C0125997
C0030193	NDFRT	C0690657
C0033860	NDFRT	C0785584
C1966727	NDFRT	C0030807
C0032797	NDFRT	C0982818
C0042487	NDFRT	C4255057
C0028768	NDFRT	C0981449
C0026764	NDFRT	C0164613
C0036271	NDFRT	C0688022
C4082897	NDFRT	C0030297
C0007873	NDFRT	C4082679
C0020456	NDFRT	C2683693
C0002963	NDFRT	C0700579
C0013295	NDFRT	C0978299
C0028715	NDFRT	C0790197
C0006444	NDFRT	C0688417
C0042018	NDFRT	C0980245
C0975534	NDFRT	C0006849
C0978638	NDFRT	C0700345
C0014868	NDFRT	C0981742
C2316212	NDFRT	C0245109
C0016053	NDFRT	C1532848
C0009806	NDFRT	C1950091
C0018081	NDFRT	C0700443
C0001623	NDFRT	C0981656
C0042134	NDFRT	C0874481
C0009326	NDFRT	C0979743
C0021368	NDFRT	C0690626
C0030193	NDFRT	C0355564
C0020456	NDFRT	C0907402
C0027051	NDFRT	C4522647
C4520886	NDFRT	C0021359
C0006818	NDFRT	C0976709
C0017636	NDFRT	C0975286
C0043352	NDFRT	C0012291
C0027947	NDFRT	C0688338
C0027121	NDFRT	C0146011
C0149721	NDFRT	C0978254
C0035021	NDFRT	C1876499
C0030193	NDFRT	C0887323
C0027726	NDFRT	C0688817
C0028754	NDFRT	C0783377
C0013537	NDFRT	C4281864
C0014547	NDFRT	C0690825
C0004623	NDFRT	C0977099
C0751865	NDFRT	C0546860
C0038160	NDFRT	C0977074
C0042134	NDFRT	C1739446
C0036983	NDFRT	C0979484
C0018482	NDFRT	C0975692
C0690835	NDFRT	C0018802
C0013238	NDFRT	C4282057
C0010346	NDFRT	C2317236
C0005138	NDFRT	C0979743
C0032064	NDFRT	C2939607
C0024530	NDFRT	C0690252
C0005586	NDFRT	C0976470
C0979035	NDFRT	C0021890
C0033975	NDFRT	C0783304
C0020626	NDFRT	C1735407
C0974679	NDFRT	C0014179
C0038941	NDFRT	C0977874
C0692824	NDFRT	C0009768
C0020443	NDFRT	C0724549
C0032064	NDFRT	C3475073
C0030201	NDFRT	C4271866
C0040259	NDFRT	C0074391
C0020538	NDFRT	C2725924
C0015456	NDFRT	C0770559
C2740386	NDFRT	C0021603
C0027145	NDFRT	C2730032
C0034065	NDFRT	C0974171
C0600142	NDFRT	C0688786
C0020456	NDFRT	C0977825
C0975416	NDFRT	C0033700
C0001144	NDFRT	C0724561
C0032965	NDFRT	C0007557
C0691450	NDFRT	C0010068
C0773522	NDFRT	C0002878
C0024141	NDFRT	C0976121
C0035457	NDFRT	C1968004
C0021359	NDFRT	C0980143
C0546873	NDFRT	C0018099
C0011581	NDFRT	C0874811
C0974335	NDFRT	C0149778
C0036341	NDFRT	C0975610
C0007131	NDFRT	C0694369
C0036982	NDFRT	C0980236
C0022729	NDFRT	C0979230
C0036271	NDFRT	C4529892
C0017205	NDFRT	C3273401
C0017181	NDFRT	C0978298
C0010068	NDFRT	C4048451
C1956346	NDFRT	C0978959
C0028326	NDFRT	C0709251
C0007947	NDFRT	C1761636
C0002395	NDFRT	C1700019
C0025303	NDFRT	C0979330
C0009450	NDFRT	C1319780
C0007138	NDFRT	C4055109
C0009806	NDFRT	C0712032
C0029408	NDFRT	C0976827
C0700459	NDFRT	C0011581
C0033215	NDFRT	C0020476
C0775571	NDFRT	C0023219
C0029408	NDFRT	C0974615
C0005586	NDFRT	C3162843
C0004096	NDFRT	C0775274
C0162627	NDFRT	C0977112
C0041014	NDFRT	C0920350
C0006818	NDFRT	C0690471
C0030297	NDFRT	C3245354
C0033975	NDFRT	C0690534
C0003873	NDFRT	C0361697
C0689400	NDFRT	C0038220
C0033740	NDFRT	C1509822
C0027051	NDFRT	C0978612
C0038166	NDFRT	C0981387
C0025284	NDFRT	C4048653
C0002792	NDFRT	C0976673
C0026769	NDFRT	C2927348
C0008149	NDFRT	C0689837
C0018482	NDFRT	C0978631
C0030193	NDFRT	C0974157
C0011175	NDFRT	C4282233
C0026769	NDFRT	C0982911
C0035243	NDFRT	C0688958
C1527311	NDFRT	C0978341
C0693045	NDFRT	C0004623
C0018482	NDFRT	C0875554
C0520909	NDFRT	C0979115
C0521170	NDFRT	C2917753
C0042514	NDFRT	C3205627
C0013221	NDFRT	C0774462
C0018081	NDFRT	C0688465
C0037278	NDFRT	C1948899
C0700467	NDFRT	C0002395
C0021603	NDFRT	C1814194
C0018081	NDFRT	C0690472
C0028754	NDFRT	C1875889
C0005586	NDFRT	C2701084
C0038395	NDFRT	C1762217
C0030807	NDFRT	C0358003
C2365898	NDFRT	C0011581
C0021368	NDFRT	C0977627
C0004615	NDFRT	C0301331
C0042510	NDFRT	C3887542
C0042510	NDFRT	C3714665
C1164602	NDFRT	C0021390
C0035222	NDFRT	C0979040
C0023418	NDFRT	C2242198
C0030193	NDFRT	C0691184
C0039240	NDFRT	C0031470
C0011880	NDFRT	C0716500
C0024141	NDFRT	C0981656
C0023219	NDFRT	C0977595
C0030807	NDFRT	C0775279
C0042847	NDFRT	C3666778
C3666324	NDFRT	C0030193
C0027051	NDFRT	C0791381
C0524910	NDFRT	C3852512
C0027404	NDFRT	C1509299
C0006444	NDFRT	C0982851
C0004239	NDFRT	C0782056
C0011884	NDFRT	C1134659
C0032787	NDFRT	C0994935
C0014836	NDFRT	C1965878
C0018802	NDFRT	C0116569
C0038941	NDFRT	C0775386
C0011882	NDFRT	C2709876
C0023418	NDFRT	C0057598
C4522419	NDFRT	C0030569
C0006266	NDFRT	C0698117
C0035243	NDFRT	C0979347
C0003811	NDFRT	C0982859
C0040038	NDFRT	C3530465
C0020538	NDFRT	C0087093
C0013395	NDFRT	C0978319
C0525046	NDFRT	C0977346
C0040592	NDFRT	C0708686
C0004623	NDFRT	C0980722
C0036508	NDFRT	C0784758
C0689577	NDFRT	C0035222
C3887736	NDFRT	C0035021
C4060035	NDFRT	C0032343
C0030409	NDFRT	C2917464
C0027051	NDFRT	C1329805
C0162627	NDFRT	C0975406
C0020433	NDFRT	C0979441
C0784912	NDFRT	C0030193
C0689079	NDFRT	C0013604
C0015544	NDFRT	C0994760
C0011854	NDFRT	C0977795
C0013395	NDFRT	C1341133
C0770201	NDFRT	C0027055
C0085437	NDFRT	C0543210
C0006035	NDFRT	C0978676
C2920197	NDFRT	C0038941
C0589904	NDFRT	C0034065
C0038018	NDFRT	C0974731
C0688173	NDFRT	C0031350
C0039128	NDFRT	C2343909
C0038941	NDFRT	C0937434
C0020619	NDFRT	C0688043
C0035854	NDFRT	C0974918
C0011633	NDFRT	C3475340
C0027396	NDFRT	C0040460
C0038218	NDFRT	C0063079
C0033774	NDFRT	C0775786
C0036690	NDFRT	C0975426
C0243002	NDFRT	C0002335
C0085436	NDFRT	C0688875
C0020619	NDFRT	C0976772
C0033975	NDFRT	C0980679
C0018567	NDFRT	C0778012
C0019693	NDFRT	C2606637
C0039128	NDFRT	C0976734
C0021603	NDFRT	C0980799
C0151740	NDFRT	C0982914
C0039614	NDFRT	C1965620
C0014859	NDFRT	C3668789
C0011581	NDFRT	C0873702
C0977584	NDFRT	C0035435
C0040046	NDFRT	C4255057
C0981359	NDFRT	C0162627
C0029408	NDFRT	C0690031
C0036974	NDFRT	C0775082
C0976123	NDFRT	C0022081
C0020538	NDFRT	C1873568
C0041296	NDFRT	C0977971
C0003469	NDFRT	C0975742
C0037199	NDFRT	C0724517
C0001623	NDFRT	C0874211
C0003873	NDFRT	C1828641
C0027051	NDFRT	C1329803
C0025323	NDFRT	C0789930
C0006277	NDFRT	C0690477
C0162627	NDFRT	C0776224
C0004623	NDFRT	C0974350
C0007559	NDFRT	C0162627
C0035793	NDFRT	C0991714
C0020443	NDFRT	C3152804
C0020443	NDFRT	C0979881
C0029458	NDFRT	C0356588
C0036980	NDFRT	C3692256
C0004623	NDFRT	C0057144
C0011608	NDFRT	C4306497
C0005586	NDFRT	C1588339
C0036572	NDFRT	C0692012
C0524909	NDFRT	C3153376
C1319650	NDFRT	C0497327
C0069937	NDFRT	C0038814
C0033700	NDFRT	C2947911
C0018081	NDFRT	C0688171
C0007398	NDFRT	C0774178
C0007131	NDFRT	C4057935
C0038358	NDFRT	C1814027
C0692387	NDFRT	C0002831
C0039128	NDFRT	C0979334
C0038941	NDFRT	C3473204
C0019693	NDFRT	C3154850
C0032285	NDFRT	C2730005
C0018081	NDFRT	C0981468
C0038356	NDFRT	C3668795
C4256329	NDFRT	C0019196
C0006118	NDFRT	C0694369
C0975738	NDFRT	C0026838
C0037188	NDFRT	C4060035
C0149931	NDFRT	C0979848
C0981338	NDFRT	C0236964
C1720695	NDFRT	C0029882
C0027051	NDFRT	C4051094
C3888374	NDFRT	C0010072
C0025322	NDFRT	C0875680
C0236964	NDFRT	C0975607
C0979327	NDFRT	C0038160
C0042029	NDFRT	C0974349
C0020619	NDFRT	C0875670
C1827305	NDFRT	C0027145
C0004096	NDFRT	C0980585
C0600142	NDFRT	C0976747
C0028754	NDFRT	C0980885
C0039240	NDFRT	C0981703
C0011581	NDFRT	C1711760
C0030200	NDFRT	C3495646
C0036341	NDFRT	C0979403
C0978600	NDFRT	C0152020
C0085677	NDFRT	C0976012
C0026948	NDFRT	C0021741
C0013336	NDFRT	C1877849
C0020437	NDFRT	C0688502
C0018081	NDFRT	C0975420
C0355372	NDFRT	C0009373
C0009443	NDFRT	C0974573
C2955381	NDFRT	C0037383
C0027497	NDFRT	C0304305
C0007134	NDFRT	C1276165
C0021368	NDFRT	C0976956
C0026936	NDFRT	C0976721
C0027412	NDFRT	C0978508
C0977595	NDFRT	C0001627
C0007684	NDFRT	C1300274
C0001144	NDFRT	C0980083
C1815720	NDFRT	C0005695
C0025323	NDFRT	C0976764
C0003175	NDFRT	C3887715
C0039590	NDFRT	C3668789
C0023241	NDFRT	C1762245
C0014849	NDFRT	C0059699
C0022104	NDFRT	C1137921
C0005697	NDFRT	C3535700
C0027412	NDFRT	C0978506
C0004096	NDFRT	C1533036
C0036830	NDFRT	C0689572
C0980821	NDFRT	C0014742
C0006938	NDFRT	C0011881
C0014358	NDFRT	C0974721
C0008066	NDFRT	C0977344
C0001883	NDFRT	C4541692
C3887853	NDFRT	C0027947
C0039128	NDFRT	C0979347
C0020598	NDFRT	C1877401
C0004623	NDFRT	C3888168
C0011854	NDFRT	C4521518
C1165012	NDFRT	C0006840
C0010823	NDFRT	C0542710
C0978885	NDFRT	C0032787
C0688493	NDFRT	C1527311
C0014836	NDFRT	C1533369
C0003469	NDFRT	C4059980
C1535939	NDFRT	C0008947
C0976384	NDFRT	C0013221
C0080233	NDFRT	C0980267
C0025322	NDFRT	C0773955
C0020538	NDFRT	C0687940
C0003175	NDFRT	C1696546
C0035457	NDFRT	C2369294
C1812858	NDFRT	C0011581
C0003873	NDFRT	C1813551
C0002878	NDFRT	C2938847
C0004623	NDFRT	C0975675
C0030201	NDFRT	C1532473
C0030920	NDFRT	C1585349
C0001144	NDFRT	C0687994
C0242698	NDFRT	C0979922
C0042029	NDFRT	C0976946
C0002962	NDFRT	C0708669
C0020217	NDFRT	C3847983
C2939607	NDFRT	C0041351
C0040262	NDFRT	C0792229
C0795284	NDFRT	C0004096
C0005943	NDFRT	C0020933
C0032961	NDFRT	C4291195
C0032064	NDFRT	C1876499
C0033860	NDFRT	C0691807
C0014836	NDFRT	C0978634
C0162627	NDFRT	C0708218
C0018482	NDFRT	C0980002
C0975372	NDFRT	C0022729
C0038358	NDFRT	C0771765
C0162627	NDFRT	C0978887
C0035242	NDFRT	C4051274
C0788106	NDFRT	C0021368
C1586202	NDFRT	C0021603
C0008497	NDFRT	C4521160
C0008677	NDFRT	C3709474
C0013395	NDFRT	C0002372
C0036117	NDFRT	C1589753
C0033860	NDFRT	C0716428
C0011860	NDFRT	C1958126
C0009324	NDFRT	C0040864
C0003868	NDFRT	C0975946
C0981117	NDFRT	C0002878
C0920350	NDFRT	C0079691
C0006277	NDFRT	C0980601
C0010072	NDFRT	C0981794
C3887724	NDFRT	C0029463
C0043515	NDFRT	C3185136
C0012814	NDFRT	C0054480
C0004239	NDFRT	C1329801
C0975738	NDFRT	C0751865
C1275984	NDFRT	C0001261
C0014868	NDFRT	C3265863
C0033740	NDFRT	C0980545
C0023223	NDFRT	C0775460
C0042487	NDFRT	C1591500
C0006266	NDFRT	C0690776
C0023467	NDFRT	C0717295
C0039128	NDFRT	C1177631
C0011616	NDFRT	C0938062
C0027854	NDFRT	C0689575
C0027145	NDFRT	C0981538
C0020557	NDFRT	C0246203
C0033740	NDFRT	C1177547
C0073109	NDFRT	C0028077
C1712050	NDFRT	C0030201
C0005747	NDFRT	C2930113
C0026838	NDFRT	C1961963
C0020538	NDFRT	C0980731
C0020443	NDFRT	C4019664
C0030193	NDFRT	C1533309
C0023434	NDFRT	C4082896
C0976772	NDFRT	C0600142
C4049001	NDFRT	C0027947
C0037274	NDFRT	C0978403
C0001623	NDFRT	C0977582
C0304422	NDFRT	C0037763
C0039240	NDFRT	C0781363
C0687980	NDFRT	C0013604
C3883339	NDFRT	C0039128
C0007134	NDFRT	C0773969
